Código do Nível Geográfico;Nível Geográfico;Código do Item Geográfico;Item Geográfico;Ordem Geográfica;Código do Item Temporal;Nível Temporal;Item Temporal;Residência em 31/07/2005, município;Residência em 31/07/2005, município (código);Residência em 31/07/2005, município (ordem);Frequência;Observações
9235;Município (2010);4113205;LAPA;21;2010;8030;31/07/2010;PALMEIRA;4117701;4117701;X;X
9235;Município (2010);4113205;LAPA;21;2010;8030;31/07/2010;PALOTINA;4117909;4117909;X;X
9235;Município (2010);4113205;LAPA;21;2010;8030;31/07/2010;PARANAGUÁ;4118204;4118204;X;X
9235;Município (2010);4113205;LAPA;21;2010;8030;31/07/2010;PINHAIS;4119152;4119152;X;X
9235;Município (2010);4113205;LAPA;21;2010;8030;31/07/2010;PIRAQUARA;4119509;4119509;X;X
9235;Município (2010);4113205;LAPA;21;2010;8030;31/07/2010;PONTA GROSSA;4119905;4119905;88;8
9235;Município (2010);4113205;LAPA;21;2010;8030;31/07/2010;PORTO AMAZONAS;4120101;4120101;X;X
9235;Município (2010);4113205;LAPA;21;2010;8030;31/07/2010;QUATIGUÁ;4120705;4120705;X;X
9235;Município (2010);4113205;LAPA;21;2010;8030;31/07/2010;RIO NEGRO;4122305;4122305;162;14
9235;Município (2010);4113205;LAPA;21;2010;8030;31/07/2010;SANTA IZABEL DO OESTE;4123808;4123808;X;X
9235;Município (2010);4113205;LAPA;21;2010;8030;31/07/2010;SÃO JOÃO DO TRIUNFO;4125100;4125100;X;X
9235;Município (2010);4113205;LAPA;21;2010;8030;31/07/2010;SÃO JOSÉ DOS PINHAIS;4125506;4125506;X;X
9235;Município (2010);4113205;LAPA;21;2010;8030;31/07/2010;SÃO MATEUS DO SUL;4125605;4125605;64;6
9235;Município (2010);4113205;LAPA;21;2010;8030;31/07/2010;SERTANÓPOLIS;4126504;4126504;X;X
9235;Município (2010);4113205;LAPA;21;2010;8030;31/07/2010;TIJUCAS DO SUL;4127601;4127601;X;X
9235;Município (2010);4113205;LAPA;21;2010;8030;31/07/2010;UNIÃO DA VITÓRIA;4128203;4128203;X;X
9235;Município (2010);4113205;LAPA;21;2010;8030;31/07/2010;PR, NÃO SABE MUNICÍPIO;4199999;4199999;X;X
9235;Município (2010);4114302;MANDIRITUBA;22;2010;8030;31/07/2010;AGUDOS DO SUL;4100301;4100301;63;7
9235;Município (2010);4114302;MANDIRITUBA;22;2010;8030;31/07/2010;ARAUCÁRIA;4101804;4101804;X;X
9235;Município (2010);4114302;MANDIRITUBA;22;2010;8030;31/07/2010;CAMPO DO TENENTE;4104105;4104105;X;X
9235;Município (2010);4114302;MANDIRITUBA;22;2010;8030;31/07/2010;CAMPO LARGO;4104204;4104204;X;X
9235;Município (2010);4114302;MANDIRITUBA;22;2010;8030;31/07/2010;CASCAVEL;4104808;4104808;X;X
9235;Município (2010);4114302;MANDIRITUBA;22;2010;8030;31/07/2010;COLOMBO;4105805;4105805;113;11
9235;Município (2010);4114302;MANDIRITUBA;22;2010;8030;31/07/2010;CRUZ MACHADO;4106803;4106803;X;X
9235;Município (2010);4114302;MANDIRITUBA;22;2010;8030;31/07/2010;CURITIBA;4106902;4106902;808;87
9235;Município (2010);4114302;MANDIRITUBA;22;2010;8030;31/07/2010;FAZENDA RIO GRANDE;4107652;4107652;148;13
9235;Município (2010);4114302;MANDIRITUBA;22;2010;8030;31/07/2010;FOZ DO IGUAÇU;4108304;4108304;X;X
9235;Município (2010);4114302;MANDIRITUBA;22;2010;8030;31/07/2010;GUARAPUAVA;4109401;4109401;X;X
9235;Município (2010);4114302;MANDIRITUBA;22;2010;8030;31/07/2010;IVAIPORÃ;4111506;4111506;X;X
9235;Município (2010);4114302;MANDIRITUBA;22;2010;8030;31/07/2010;LAPA;4113205;4113205;93;10
9235;Município (2010);4114302;MANDIRITUBA;22;2010;8030;31/07/2010;LARANJEIRAS DO SUL;4113304;4113304;X;X
9235;Município (2010);4114302;MANDIRITUBA;22;2010;8030;31/07/2010;MANDIRITUBA;4114302;4114302;614;62
9235;Município (2010);4114302;MANDIRITUBA;22;2010;8030;31/07/2010;PALMEIRA;4117701;4117701;X;X
9235;Município (2010);4114302;MANDIRITUBA;22;2010;8030;31/07/2010;PALMITAL;4117800;4117800;X;X
9235;Município (2010);4114302;MANDIRITUBA;22;2010;8030;31/07/2010;PARANAVAÍ;4118402;4118402;X;X
9235;Município (2010);4114302;MANDIRITUBA;22;2010;8030;31/07/2010;PATO BRANCO;4118501;4118501;X;X
9235;Município (2010);4114302;MANDIRITUBA;22;2010;8030;31/07/2010;PAULO FRONTIN;4118709;4118709;X;X
9235;Município (2010);4114302;MANDIRITUBA;22;2010;8030;31/07/2010;PINHAIS;4119152;4119152;X;X
9235;Município (2010);4114302;MANDIRITUBA;22;2010;8030;31/07/2010;PINHÃO;4119301;4119301;X;X
9235;Município (2010);4114302;MANDIRITUBA;22;2010;8030;31/07/2010;PONTA GROSSA;4119905;4119905;X;X
9235;Município (2010);4114302;MANDIRITUBA;22;2010;8030;31/07/2010;PONTAL DO PARANÁ;4119954;4119954;X;X
9235;Município (2010);4114302;MANDIRITUBA;22;2010;8030;31/07/2010;QUITANDINHA;4121208;4121208;X;X
9235;Município (2010);4114302;MANDIRITUBA;22;2010;8030;31/07/2010;SÃO JOSÉ DOS PINHAIS;4125506;4125506;94;9
9235;Município (2010);4114302;MANDIRITUBA;22;2010;8030;31/07/2010;TIJUCAS DO SUL;4127601;4127601;X;X
9235;Município (2010);4115705;MATINHOS;23;2010;8030;31/07/2010;ALMIRANTE TAMANDARÉ;4100400;4100400;X;X
9235;Município (2010);4115705;MATINHOS;23;2010;8030;31/07/2010;ANTONINA;4101200;4101200;X;X
9235;Município (2010);4115705;MATINHOS;23;2010;8030;31/07/2010;ARAUCÁRIA;4101804;4101804;X;X
9235;Município (2010);4115705;MATINHOS;23;2010;8030;31/07/2010;CAMPINA DA LAGOA;4103909;4103909;X;X
9235;Município (2010);4115705;MATINHOS;23;2010;8030;31/07/2010;CAMPINA GRANDE DO SUL;4104006;4104006;X;X
9235;Município (2010);4115705;MATINHOS;23;2010;8030;31/07/2010;CAMPO LARGO;4104204;4104204;X;X
9235;Município (2010);4115705;MATINHOS;23;2010;8030;31/07/2010;CAMPO MOURÃO;4104303;4104303;75;7
9235;Município (2010);4115705;MATINHOS;23;2010;8030;31/07/2010;CANDÓI;4104428;4104428;X;X
9235;Município (2010);4115705;MATINHOS;23;2010;8030;31/07/2010;CASCAVEL;4104808;4104808;93;9
9235;Município (2010);4115705;MATINHOS;23;2010;8030;31/07/2010;CASTRO;4104907;4104907;X;X
9235;Município (2010);4115705;MATINHOS;23;2010;8030;31/07/2010;COLOMBO;4105805;4105805;218;22
9235;Município (2010);4115705;MATINHOS;23;2010;8030;31/07/2010;CORNÉLIO PROCÓPIO;4106407;4106407;X;X
9235;Município (2010);4115705;MATINHOS;23;2010;8030;31/07/2010;CURITIBA;4106902;4106902;2960;288
9235;Município (2010);4115705;MATINHOS;23;2010;8030;31/07/2010;FIGUEIRA;4107751;4107751;X;X
9235;Município (2010);4115705;MATINHOS;23;2010;8030;31/07/2010;FOZ DO IGUAÇU;4108304;4108304;76;7
9235;Município (2010);4115705;MATINHOS;23;2010;8030;31/07/2010;GUAÍRA;4108809;4108809;X;X
9235;Município (2010);4115705;MATINHOS;23;2010;8030;31/07/2010;GUARAPUAVA;4109401;4109401;62;6
9235;Município (2010);4115705;MATINHOS;23;2010;8030;31/07/2010;GUARATUBA;4109609;4109609;102;10
9235;Município (2010);4115705;MATINHOS;23;2010;8030;31/07/2010;IVAIPORÃ;4111506;4111506;X;X
9235;Município (2010);4115705;MATINHOS;23;2010;8030;31/07/2010;JAGUARIAÍVA;4112009;4112009;60;6
9235;Município (2010);4115705;MATINHOS;23;2010;8030;31/07/2010;JANDAIA DO SUL;4112108;4112108;X;X
9235;Município (2010);4115705;MATINHOS;23;2010;8030;31/07/2010;LAPA;4113205;4113205;X;X
9235;Município (2010);4115705;MATINHOS;23;2010;8030;31/07/2010;LARANJEIRAS DO SUL;4113304;4113304;72;7
9235;Município (2010);4115705;MATINHOS;23;2010;8030;31/07/2010;LONDRINA;4113700;4113700;102;10
9235;Município (2010);4115705;MATINHOS;23;2010;8030;31/07/2010;MARECHAL CÂNDIDO RONDON;4114609;4114609;X;X
9235;Município (2010);4115705;MATINHOS;23;2010;8030;31/07/2010;MARINGÁ;4115200;4115200;97;9
9235;Município (2010);4115705;MATINHOS;23;2010;8030;31/07/2010;MATINHOS;4115705;4115705;935;95
9235;Município (2010);4115705;MATINHOS;23;2010;8030;31/07/2010;MORRETES;4116208;4116208;74;7
9235;Município (2010);4115705;MATINHOS;23;2010;8030;31/07/2010;NOVA ESPERANÇA;4116901;4116901;X;X
9235;Município (2010);4115705;MATINHOS;23;2010;8030;31/07/2010;NOVA FÁTIMA;4117008;4117008;X;X
9235;Município (2010);4115705;MATINHOS;23;2010;8030;31/07/2010;NOVA LARANJEIRAS;4117057;4117057;X;X
9235;Município (2010);4115705;MATINHOS;23;2010;8030;31/07/2010;PARANACITY;4118105;4118105;X;X
9235;Município (2010);4115705;MATINHOS;23;2010;8030;31/07/2010;PARANAGUÁ;4118204;4118204;474;48
9235;Município (2010);4115705;MATINHOS;23;2010;8030;31/07/2010;PINHALÃO;4119202;4119202;X;X
9235;Município (2010);4115705;MATINHOS;23;2010;8030;31/07/2010;PIRAQUARA;4119509;4119509;121;12
9235;Município (2010);4115705;MATINHOS;23;2010;8030;31/07/2010;PITANGUEIRAS;4119657;4119657;X;X
9235;Município (2010);4115705;MATINHOS;23;2010;8030;31/07/2010;PONTA GROSSA;4119905;4119905;200;17
9235;Município (2010);4115705;MATINHOS;23;2010;8030;31/07/2010;PONTAL DO PARANÁ;4119954;4119954;96;9
9235;Município (2010);4115705;MATINHOS;23;2010;8030;31/07/2010;PRUDENTÓPOLIS;4120606;4120606;X;X
9235;Município (2010);4115705;MATINHOS;23;2010;8030;31/07/2010;RIBEIRÃO DO PINHAL;4121901;4121901;X;X
9235;Município (2010);4115705;MATINHOS;23;2010;8030;31/07/2010;RIO BRANCO DO SUL;4122206;4122206;X;X
9235;Município (2010);4115705;MATINHOS;23;2010;8030;31/07/2010;RIO NEGRO;4122305;4122305;63;6
9235;Município (2010);4115705;MATINHOS;23;2010;8030;31/07/2010;RONCADOR;4122503;4122503;X;X
9235;Município (2010);4115705;MATINHOS;23;2010;8030;31/07/2010;RONDON;4122602;4122602;X;X
9235;Município (2010);4115705;MATINHOS;23;2010;8030;31/07/2010;SÃO JOSÉ DOS PINHAIS;4125506;4125506;178;17
9235;Município (2010);4115705;MATINHOS;23;2010;8030;31/07/2010;SÃO MATEUS DO SUL;4125605;4125605;X;X
9235;Município (2010);4115705;MATINHOS;23;2010;8030;31/07/2010;TELÊMACO BORBA;4127106;4127106;93;10
9235;Município (2010);4115705;MATINHOS;23;2010;8030;31/07/2010;TOLEDO;4127700;4127700;X;X
9235;Município (2010);4115705;MATINHOS;23;2010;8030;31/07/2010;UMUARAMA;4128104;4128104;X;X
9235;Município (2010);4115705;MATINHOS;23;2010;8030;31/07/2010;PR, NÃO SABE MUNICÍPIO;4199999;4199999;X;X
9235;Município (2010);4116208;MORRETES;24;2010;8030;31/07/2010;AGUDOS DO SUL;4100301;4100301;X;X
9235;Município (2010);4116208;MORRETES;24;2010;8030;31/07/2010;ALMIRANTE TAMANDARÉ;4100400;4100400;X;X
9235;Município (2010);4116208;MORRETES;24;2010;8030;31/07/2010;ANTONINA;4101200;4101200;127;26
9235;Município (2010);4116208;MORRETES;24;2010;8030;31/07/2010;APUCARANA;4101408;4101408;X;X
9235;Município (2010);4116208;MORRETES;24;2010;8030;31/07/2010;CASCAVEL;4104808;4104808;X;X
9235;Município (2010);4116208;MORRETES;24;2010;8030;31/07/2010;COLOMBO;4105805;4105805;68;14
9235;Município (2010);4116208;MORRETES;24;2010;8030;31/07/2010;COLORADO;4105904;4105904;X;X
9235;Município (2010);4116208;MORRETES;24;2010;8030;31/07/2010;CONTENDA;4106209;4106209;X;X
9235;Município (2010);4116208;MORRETES;24;2010;8030;31/07/2010;CURITIBA;4106902;4106902;524;106
9235;Município (2010);4116208;MORRETES;24;2010;8030;31/07/2010;FAXINAL;4107603;4107603;X;X
9235;Município (2010);4116208;MORRETES;24;2010;8030;31/07/2010;FAZENDA RIO GRANDE;4107652;4107652;X;X
9235;Município (2010);4116208;MORRETES;24;2010;8030;31/07/2010;FOZ DO IGUAÇU;4108304;4108304;X;X
9235;Município (2010);4116208;MORRETES;24;2010;8030;31/07/2010;GUARAPUAVA;4109401;4109401;X;X
9235;Município (2010);4116208;MORRETES;24;2010;8030;31/07/2010;GUARAQUEÇABA;4109500;4109500;X;X
9235;Município (2010);4116208;MORRETES;24;2010;8030;31/07/2010;GUARATUBA;4109609;4109609;X;X
9235;Município (2010);4116208;MORRETES;24;2010;8030;31/07/2010;IVAIPORÃ;4111506;4111506;X;X
9235;Município (2010);4116208;MORRETES;24;2010;8030;31/07/2010;JARDIM ALEGRE;4112504;4112504;X;X
9235;Município (2010);4116208;MORRETES;24;2010;8030;31/07/2010;LAPA;4113205;4113205;X;X
9235;Município (2010);4116208;MORRETES;24;2010;8030;31/07/2010;LONDRINA;4113700;4113700;62;9
9235;Município (2010);4116208;MORRETES;24;2010;8030;31/07/2010;MARINGÁ;4115200;4115200;X;X
9235;Município (2010);4116208;MORRETES;24;2010;8030;31/07/2010;MATINHOS;4115705;4115705;X;X
9235;Município (2010);4116208;MORRETES;24;2010;8030;31/07/2010;MORRETES;4116208;4116208;235;44
9235;Município (2010);4116208;MORRETES;24;2010;8030;31/07/2010;ORTIGUEIRA;4117305;4117305;X;X
9235;Município (2010);4116208;MORRETES;24;2010;8030;31/07/2010;PALMAS;4117602;4117602;X;X
9235;Município (2010);4116208;MORRETES;24;2010;8030;31/07/2010;PALMITAL;4117800;4117800;X;X
9235;Município (2010);4116208;MORRETES;24;2010;8030;31/07/2010;PARANAGUÁ;4118204;4118204;91;20
9235;Município (2010);4116208;MORRETES;24;2010;8030;31/07/2010;PAULO FRONTIN;4118709;4118709;X;X
9235;Município (2010);4116208;MORRETES;24;2010;8030;31/07/2010;PIÊN;4119103;4119103;X;X
9235;Município (2010);4116208;MORRETES;24;2010;8030;31/07/2010;PIRAÍ DO SUL;4119400;4119400;X;X
9235;Município (2010);4116208;MORRETES;24;2010;8030;31/07/2010;PIRAQUARA;4119509;4119509;59;14
9235;Município (2010);4116208;MORRETES;24;2010;8030;31/07/2010;PONTA GROSSA;4119905;4119905;X;X
9235;Município (2010);4116208;MORRETES;24;2010;8030;31/07/2010;QUATRO BARRAS;4120804;4120804;X;X
9235;Município (2010);4116208;MORRETES;24;2010;8030;31/07/2010;RIO BRANCO DO SUL;4122206;4122206;X;X
9235;Município (2010);4116208;MORRETES;24;2010;8030;31/07/2010;SANTO ANTÔNIO DA PLATINA;4124103;4124103;X;X
9235;Município (2010);4116208;MORRETES;24;2010;8030;31/07/2010;SÃO JOSÉ DOS PINHAIS;4125506;4125506;90;17
9235;Município (2010);4118204;PARANAGUÁ;25;2010;8030;31/07/2010;ALTO PARANÁ;4100608;4100608;X;X
9235;Município (2010);4118204;PARANAGUÁ;25;2010;8030;31/07/2010;ANTONINA;4101200;4101200;132;14
9235;Município (2010);4118204;PARANAGUÁ;25;2010;8030;31/07/2010;APUCARANA;4101408;4101408;X;X
9235;Município (2010);4118204;PARANAGUÁ;25;2010;8030;31/07/2010;BELA VISTA DO PARAÍSO;4102802;4102802;X;X
9235;Município (2010);4118204;PARANAGUÁ;25;2010;8030;31/07/2010;CAFELÂNDIA;4103453;4103453;X;X
9235;Município (2010);4118204;PARANAGUÁ;25;2010;8030;31/07/2010;CAMPINA GRANDE DO SUL;4104006;4104006;62;9
9235;Município (2010);4118204;PARANAGUÁ;25;2010;8030;31/07/2010;CAMPO DO TENENTE;4104105;4104105;X;X
9235;Município (2010);4118204;PARANAGUÁ;25;2010;8030;31/07/2010;CAMPO LARGO;4104204;4104204;X;X
9235;Município (2010);4118204;PARANAGUÁ;25;2010;8030;31/07/2010;CAMPO MOURÃO;4104303;4104303;X;X
9235;Município (2010);4118204;PARANAGUÁ;25;2010;8030;31/07/2010;CÂNDIDO DE ABREU;4104402;4104402;X;X
9235;Município (2010);4118204;PARANAGUÁ;25;2010;8030;31/07/2010;CASCAVEL;4104808;4104808;X;X
9235;Município (2010);4118204;PARANAGUÁ;25;2010;8030;31/07/2010;CASTRO;4104907;4104907;X;X
9235;Município (2010);4118204;PARANAGUÁ;25;2010;8030;31/07/2010;CIANORTE;4105508;4105508;X;X
9235;Município (2010);4118204;PARANAGUÁ;25;2010;8030;31/07/2010;CLEVELÂNDIA;4105706;4105706;X;X
9235;Município (2010);4118204;PARANAGUÁ;25;2010;8030;31/07/2010;COLOMBO;4105805;4105805;62;6
9235;Município (2010);4118204;PARANAGUÁ;25;2010;8030;31/07/2010;COLORADO;4105904;4105904;X;X
9235;Município (2010);4118204;PARANAGUÁ;25;2010;8030;31/07/2010;CURITIBA;4106902;4106902;1351;130
9235;Município (2010);4118204;PARANAGUÁ;25;2010;8030;31/07/2010;DOIS VIZINHOS;4107207;4107207;X;X
9235;Município (2010);4118204;PARANAGUÁ;25;2010;8030;31/07/2010;ENGENHEIRO BELTRÃO;4107504;4107504;X;X
9235;Município (2010);4118204;PARANAGUÁ;25;2010;8030;31/07/2010;FOZ DO IGUAÇU;4108304;4108304;95;11
9235;Município (2010);4118204;PARANAGUÁ;25;2010;8030;31/07/2010;GUAÍRA;4108809;4108809;68;6
9235;Município (2010);4118204;PARANAGUÁ;25;2010;8030;31/07/2010;GUARANIAÇU;4109302;4109302;X;X
9235;Município (2010);4118204;PARANAGUÁ;25;2010;8030;31/07/2010;GUARAPUAVA;4109401;4109401;158;14
9235;Município (2010);4118204;PARANAGUÁ;25;2010;8030;31/07/2010;GUARAQUEÇABA;4109500;4109500;451;42
9235;Município (2010);4118204;PARANAGUÁ;25;2010;8030;31/07/2010;GUARATUBA;4109609;4109609;122;12
9235;Município (2010);4118204;PARANAGUÁ;25;2010;8030;31/07/2010;INÁCIO MARTINS;4110201;4110201;X;X
9235;Município (2010);4118204;PARANAGUÁ;25;2010;8030;31/07/2010;IPIRANGA;4110508;4110508;X;X
9235;Município (2010);4118204;PARANAGUÁ;25;2010;8030;31/07/2010;IRATI;4110706;4110706;X;X
9235;Município (2010);4118204;PARANAGUÁ;25;2010;8030;31/07/2010;JACAREZINHO;4111803;4111803;X;X
9235;Município (2010);4118204;PARANAGUÁ;25;2010;8030;31/07/2010;JAGUARIAÍVA;4112009;4112009;X;X
9235;Município (2010);4118204;PARANAGUÁ;25;2010;8030;31/07/2010;JANDAIA DO SUL;4112108;4112108;X;X
9235;Município (2010);4118204;PARANAGUÁ;25;2010;8030;31/07/2010;LARANJEIRAS DO SUL;4113304;4113304;X;X
9235;Município (2010);4118204;PARANAGUÁ;25;2010;8030;31/07/2010;LONDRINA;4113700;4113700;212;19
9235;Município (2010);4118204;PARANAGUÁ;25;2010;8030;31/07/2010;LUPIONÓPOLIS;4113809;4113809;X;X
9235;Município (2010);4118204;PARANAGUÁ;25;2010;8030;31/07/2010;MARINGÁ;4115200;4115200;X;X
9235;Município (2010);4118204;PARANAGUÁ;25;2010;8030;31/07/2010;MATINHOS;4115705;4115705;74;7
9235;Município (2010);4118204;PARANAGUÁ;25;2010;8030;31/07/2010;MORRETES;4116208;4116208;162;18
9235;Município (2010);4118204;PARANAGUÁ;25;2010;8030;31/07/2010;ORTIGUEIRA;4117305;4117305;X;X
9235;Município (2010);4118204;PARANAGUÁ;25;2010;8030;31/07/2010;PARANAGUÁ;4118204;4118204;2157;203
9235;Município (2010);4118204;PARANAGUÁ;25;2010;8030;31/07/2010;PATO BRANCO;4118501;4118501;X;X
9235;Município (2010);4118204;PARANAGUÁ;25;2010;8030;31/07/2010;PAULA FREITAS;4118600;4118600;X;X
9235;Município (2010);4118204;PARANAGUÁ;25;2010;8030;31/07/2010;PINHAIS;4119152;4119152;X;X
9235;Município (2010);4118204;PARANAGUÁ;25;2010;8030;31/07/2010;PIRAQUARA;4119509;4119509;X;X
9235;Município (2010);4118204;PARANAGUÁ;25;2010;8030;31/07/2010;PITANGA;4119608;4119608;X;X
9235;Município (2010);4118204;PARANAGUÁ;25;2010;8030;31/07/2010;PONTA GROSSA;4119905;4119905;213;20
9235;Município (2010);4118204;PARANAGUÁ;25;2010;8030;31/07/2010;PONTAL DO PARANÁ;4119954;4119954;112;11
9235;Município (2010);4118204;PARANAGUÁ;25;2010;8030;31/07/2010;RESERVA DO IGUAÇU;4121752;4121752;X;X
9235;Município (2010);4118204;PARANAGUÁ;25;2010;8030;31/07/2010;RIO BRANCO DO SUL;4122206;4122206;X;X
9235;Município (2010);4118204;PARANAGUÁ;25;2010;8030;31/07/2010;RIO NEGRO;4122305;4122305;X;X
9235;Município (2010);4118204;PARANAGUÁ;25;2010;8030;31/07/2010;SANTO INÁCIO;4124509;4124509;X;X
9235;Município (2010);4118204;PARANAGUÁ;25;2010;8030;31/07/2010;SÃO JOSÉ DOS PINHAIS;4125506;4125506;71;6
9235;Município (2010);4118204;PARANAGUÁ;25;2010;8030;31/07/2010;SÃO MATEUS DO SUL;4125605;4125605;X;X
9235;Município (2010);4118204;PARANAGUÁ;25;2010;8030;31/07/2010;SERTANÓPOLIS;4126504;4126504;X;X
9235;Município (2010);4118204;PARANAGUÁ;25;2010;8030;31/07/2010;TERRA BOA;4127205;4127205;X;X
9235;Município (2010);4118204;PARANAGUÁ;25;2010;8030;31/07/2010;TIBAGI;4127502;4127502;X;X
9235;Município (2010);4118204;PARANAGUÁ;25;2010;8030;31/07/2010;TOLEDO;4127700;4127700;X;X
9235;Município (2010);4118204;PARANAGUÁ;25;2010;8030;31/07/2010;UBIRATÃ;4128005;4128005;X;X
9235;Município (2010);4118204;PARANAGUÁ;25;2010;8030;31/07/2010;UMUARAMA;4128104;4128104;X;X
9235;Município (2010);4118204;PARANAGUÁ;25;2010;8030;31/07/2010;UNIÃO DA VITÓRIA;4128203;4128203;X;X
9235;Município (2010);4118204;PARANAGUÁ;25;2010;8030;31/07/2010;PR, NÃO SABE MUNICÍPIO;4199999;4199999;X;X
9235;Município (2010);4119103;PIÊN;26;2010;8030;31/07/2010;AGUDOS DO SUL;4100301;4100301;X;X
9235;Município (2010);4119103;PIÊN;26;2010;8030;31/07/2010;ARAPOTI;4101606;4101606;X;X
9235;Município (2010);4119103;PIÊN;26;2010;8030;31/07/2010;COLOMBO;4105805;4105805;X;X
9235;Município (2010);4119103;PIÊN;26;2010;8030;31/07/2010;CRUZ MACHADO;4106803;4106803;X;X
9235;Município (2010);4119103;PIÊN;26;2010;8030;31/07/2010;CURITIBA;4106902;4106902;173;36
9235;Município (2010);4119103;PIÊN;26;2010;8030;31/07/2010;FAZENDA RIO GRANDE;4107652;4107652;X;X
9235;Município (2010);4119103;PIÊN;26;2010;8030;31/07/2010;GUARAPUAVA;4109401;4109401;X;X
9235;Município (2010);4119103;PIÊN;26;2010;8030;31/07/2010;INÁCIO MARTINS;4110201;4110201;X;X
9235;Município (2010);4119103;PIÊN;26;2010;8030;31/07/2010;JAGUARIAÍVA;4112009;4112009;X;X
9235;Município (2010);4119103;PIÊN;26;2010;8030;31/07/2010;LAPA;4113205;4113205;X;X
9235;Município (2010);4119103;PIÊN;26;2010;8030;31/07/2010;LONDRINA;4113700;4113700;35;8
9235;Município (2010);4119103;PIÊN;26;2010;8030;31/07/2010;MARINGÁ;4115200;4115200;X;X
9235;Município (2010);4119103;PIÊN;26;2010;8030;31/07/2010;NOVA LARANJEIRAS;4117057;4117057;33;6
9235;Município (2010);4119103;PIÊN;26;2010;8030;31/07/2010;PALMAS;4117602;4117602;X;X
9235;Município (2010);4119103;PIÊN;26;2010;8030;31/07/2010;PALMEIRA;4117701;4117701;X;X
9235;Município (2010);4119103;PIÊN;26;2010;8030;31/07/2010;PIÊN;4119103;4119103;279;58
9235;Município (2010);4119103;PIÊN;26;2010;8030;31/07/2010;QUITANDINHA;4121208;4121208;X;X
9235;Município (2010);4119103;PIÊN;26;2010;8030;31/07/2010;RESERVA DO IGUAÇU;4121752;4121752;X;X
9235;Município (2010);4119103;PIÊN;26;2010;8030;31/07/2010;RIO NEGRO;4122305;4122305;X;X
9235;Município (2010);4119103;PIÊN;26;2010;8030;31/07/2010;SÃO JOSÉ DOS PINHAIS;4125506;4125506;X;X
9235;Município (2010);4119103;PIÊN;26;2010;8030;31/07/2010;SÃO MATEUS DO SUL;4125605;4125605;X;X
9235;Município (2010);4119103;PIÊN;26;2010;8030;31/07/2010;TAMARANA;4126678;4126678;X;X
9235;Município (2010);4119103;PIÊN;26;2010;8030;31/07/2010;TIJUCAS DO SUL;4127601;4127601;X;X
9235;Município (2010);4119103;PIÊN;26;2010;8030;31/07/2010;TURVO;4127965;4127965;X;X
9235;Município (2010);4119103;PIÊN;26;2010;8030;31/07/2010;UNIÃO DA VITÓRIA;4128203;4128203;X;X
9235;Município (2010);4119103;PIÊN;26;2010;8030;31/07/2010;PR, NÃO SABE MUNICÍPIO;4199999;4199999;X;X
9235;Município (2010);4119152;PINHAIS;27;2010;8030;31/07/2010;ADRIANÓPOLIS;4100202;4100202;X;X
9235;Município (2010);4119152;PINHAIS;27;2010;8030;31/07/2010;ALMIRANTE TAMANDARÉ;4100400;4100400;X;X
9235;Município (2010);4119152;PINHAIS;27;2010;8030;31/07/2010;ALTÔNIA;4100509;4100509;X;X
9235;Município (2010);4119152;PINHAIS;27;2010;8030;31/07/2010;ANTONINA;4101200;4101200;X;X
9235;Município (2010);4119152;PINHAIS;27;2010;8030;31/07/2010;APUCARANA;4101408;4101408;X;X
9235;Município (2010);4119152;PINHAIS;27;2010;8030;31/07/2010;ARAPOTI;4101606;4101606;X;X
9235;Município (2010);4119152;PINHAIS;27;2010;8030;31/07/2010;ARAUCÁRIA;4101804;4101804;146;16
9235;Município (2010);4119152;PINHAIS;27;2010;8030;31/07/2010;BANDEIRANTES;4102406;4102406;X;X
